0,1,2
63,112,30
50,101,22
38,92,14
34,93,11
50,115,23
55,123,20
33,105,0
54,121,16
54,123,17
55,124,18
51,123,13
50,125,7
55,131,5
63,144,7
72,153,12
82,153,11
84,155,15
87,155,18
84,149,21
80,139,23
77,132,30
80,131,39
83,132,50
85,117,54
78,110,43
77,107,37
88,114,43
103,125,61
111,127,78
108,118,83
99,108,81
80,91,61
71,80,61
68,75,67
74,80,78
80,87,79
84,94,67
95,109,60
107,123,60
88,160,14
85,160,15
79,161,17
72,159,18
67,155,16
62,150,12
60,146,11
59,142,8
64,141,13
65,142,12
67,144,12
68,146,11
69,147,12
68,145,13
67,144,14
66,143,15
65,126,0
51,115,3
38,101,10
42,95,15
57,99,17
70,106,18
68,113,22
61,116,25
78,115,38
90,105,46
93,87,51
75,66,49
45,50,43
30,49,45
39,61,59
54,72,72
59,62,53
63,66,57
65,70,64
64,69,73
62,66,77
60,69,68
63,78,49
66,84,34
72,75,56
73,76,57
72,77,55
72,77,55
71,79,56
71,79,55
70,80,55
70,80,55
67,76,57
67,76,55
65,77,55
64,76,54
62,76,53
61,75,52
58,74,48
57,73,47
59,79,44
62,82,47
63,82,50
59,78,46
53,72,42
51,70,42
54,72,46
58,76,50
60,72,52
65,84,54
53,80,37
46,78,28
56,88,39
53,77,41
48,61,43
58,65,58
31,58,15
58,100,26
79,142,25
79,160,3
70,163,0
70,162,0
73,156,6
70,146,11
72,156,6
80,164,14
80,164,14
71,155,5
71,155,5
79,163,13
78,162,12
70,154,4
67,151,4
67,151,4
68,152,5
68,152,5
69,152,8
69,152,8
70,153,9
70,153,9
73,159,26
73,156,24
69,152,20
67,148,17
65,146,15
67,147,16
68,148,17
71,148,18
71,112,56
51,88,44
29,62,35
32,118,9
38,120,9
45,124,7
51,127,5
55,129,6
54,130,6
51,129,7
48,129,8
51,131,6
51,131,6
52,132,7
53,133,8
54,134,9
54,134,9
55,135,10
55,135,10
51,133,7
58,137,10
57,137,6
53,139,4
55,143,7
65,137,12
97,140,32
139,161,63
166,142,106
143,120,86
143,124,91
159,142,112
155,140,109
146,133,99
148,135,100
149,137,99
165,140,110
167,154,122
164,174,137
137,172,130
92,153,111
72,152,113
67,158,125
53,152,123
60,141,100
51,140,86
40,135,67
38,129,49
40,124,38
42,122,35
39,123,37
35,125,38
36,138,26
44,137,30
50,131,29
50,117,20
45,105,5
46,105,0
53,116,0
62,126,3
73,140,8
76,141,11
78,140,15
73,130,15
64,115,10
56,103,9
50,95,12
50,94,15
56,124,37
64,134,45
59,133,48
44,119,52
45,120,77
65,144,113
83,164,132
86,171,130
124,192,141
106,176,104
85,160,57
81,158,26
89,168,17
99,175,23
98,172,25
94,165,25
98,164,40
95,164,39
94,164,39
91,167,33
92,171,28
92,177,21
94,183,13
95,188,11
82,173,7
88,179,13
87,178,12
81,172,6
81,172,6
86,177,11
86,177,11
80,171,5
72,164,0
82,171,21
88,174,39
86,173,30
81,172,6
81,175,0
83,176,0
83,174,8
94,183,13
93,182,12
93,183,10
93,183,10
92,182,7
92,182,6
91,181,5
91,181,5
95,184,8
95,184,8
96,185,9
96,185,9
97,186,10
98,187,11
99,188,12
99,188,12
102,185,9
102,181,10
99,174,13
96,164,15
93,155,20
91,145,23
88,138,25
87,135,26
58,114,5
41,96,0
29,83,0
20,77,0
23,81,5
39,101,18
39,104,10
17,85,0
26,92,0
30,96,0
34,102,1
38,107,1
41,114,0
50,126,0
65,143,8
76,155,14
87,161,12
90,164,15
93,165,19
91,159,20
86,151,23
84,145,28
86,143,38
89,145,48
85,140,46
79,134,32
76,130,19
83,133,22
92,139,37
96,135,52
88,122,61
80,109,61
68,91,47
58,80,44
53,72,52
55,73,61
55,73,59
54,74,49
60,83,41
70,94,42
67,131,19
66,135,18
64,141,13
61,145,8
58,145,6
54,141,2
52,136,0
50,132,0
54,130,4
54,131,3
56,133,1
58,136,1
60,138,2
63,141,3
65,143,5
66,144,6
70,128,7
58,120,13
50,110,22
53,107,23
65,109,22
73,114,20
72,115,23
67,116,25
87,128,36
85,125,39
78,114,42
64,95,36
48,76,28
41,66,26
44,68,32
49,75,40
62,80,42
71,91,40
80,102,38
77,98,39
65,83,41
52,68,39
46,62,35
46,62,33
41,53,31
42,54,32
44,58,35
47,61,38
51,65,42
53,69,43
55,71,45
57,73,47
55,71,42
56,75,45
60,79,47
63,82,50
62,83,50
61,83,47
58,80,44
55,77,41
51,68,36
55,72,40
56,73,41
54,71,39
49,66,34
47,63,34
50,66,37
53,69,40
50,66,40
49,67,41
66,85,57
57,77,49
35,56,25
54,75,42
65,86,53
32,53,20
63,105,33
78,132,38
86,156,31
78,163,10
70,163,0
71,162,0
73,156,6
71,148,10
72,156,8
78,162,14
78,162,14
71,155,7
71,155,7
77,161,13
77,161,13
70,154,6
67,151,4
67,151,4
67,150,6
67,150,6
68,151,7
68,151,9
68,151,9
68,151,9
59,145,12
59,142,10
56,139,7
55,136,5
54,135,4
56,136,5
58,138,7
62,139,9
75,143,22
66,130,20
57,117,21
32,118,9
38,120,9
44,123,6
51,127,5
54,128,5
53,129,5
50,128,6
47,128,7
50,130,5
51,131,6
51,131,6
52,132,7
53,133,8
54,134,9
54,134,9
55,135,10
55,137,9
60,139,11
57,137,6
54,137,5
54,141,8
58,134,8
86,136,23
124,152,50
139,134,78
120,115,60
119,116,65
134,130,82
135,133,82
130,131,74
133,134,74
134,139,73
157,140,94
157,151,103
149,166,114
126,166,114
95,157,108
78,159,116
68,159,124
53,150,119
55,143,93
56,147,90
57,149,82
56,149,69
54,144,54
50,136,39
48,128,29
46,124,23
52,133,4
51,130,3
52,126,1
53,123,0
54,123,0
59,129,0
64,136,0
67,142,0
62,138,12
71,148,18
82,158,24
88,160,24
85,153,18
77,140,10
72,130,7
70,125,5
65,142,28
61,139,29
53,130,34
42,119,49
39,116,70
50,130,91
66,153,102
79,168,102
106,193,86
97,187,64
86,180,34
83,179,11
86,181,3
88,183,3
88,180,9
85,176,11
96,176,17
96,176,19
96,177,20
93,179,18
90,179,13
84,177,1
79,174,0
75,174,0
81,172,7
87,178,13
86,177,12
80,171,6
80,171,6
85,176,11
85,176,11
79,170,5
77,169,0
72,162,2
72,161,11
81,170,16
88,179,13
87,180,4
83,175,2
80,171,6
94,183,15
93,182,14
93,182,12
91,180,10
90,180,7
89,179,4
88,178,3
87,177,2
93,181,7
94,182,8
94,182,8
95,183,9
96,184,10
97,185,11
97,185,11
98,186,12
101,188,13
99,186,11
99,181,11
98,175,11
97,168,10
97,163,13
95,159,11
94,156,11
77,142,0
56,118,0
34,95,0
22,79,0
21,78,7
31,91,19
33,94,14
18,82,0
17,79,0
22,84,0
27,92,2
33,99,2
40,109,2
51,125,4
67,143,11
79,156,18
90,170,11
95,172,14
97,174,18
96,171,19
90,164,19
89,159,26
93,159,35
96,161,43
82,162,27
78,157,14
74,153,0
78,155,0
83,157,12
83,148,30
74,133,43
64,120,49
53,92,37
43,81,34
38,73,40
39,73,46
36,70,45
31,66,33
33,70,26
41,80,27
50,110,24
53,117,20
56,129,12
57,139,5
57,141,1
53,137,0
48,129,0
44,124,1
45,118,3
47,120,3
51,124,6
57,131,6
62,137,8
68,144,9
71,148,8
73,150,8
78,135,18
73,130,25
67,127,31
70,127,30
75,131,24
82,130,20
85,123,22
85,119,25
104,130,23
86,139,25
65,145,24
58,137,18
63,120,15
70,105,11
66,101,11
58,101,11
74,119,28
83,130,18
94,141,9
96,141,12
85,123,24
62,92,32
38,61,33
23,41,29
19,38,16
19,38,16
20,39,17
21,40,20
23,42,23
24,43,24
25,43,27
26,44,28
38,59,28
38,59,28
36,57,26
36,57,24
36,58,22
37,59,23
38,60,22
39,61,23
36,48,26
41,53,31
44,56,34
43,55,31
39,52,26
37,50,24
39,52,24
43,56,28
39,62,33
37,54,35
40,50,42
51,55,56
53,60,52
38,57,25
32,68,7
47,91,14
82,147,31
84,154,30
78,160,24
69,159,10
65,158,5
71,160,8
75,157,10
74,151,9
71,155,8
75,159,12
75,159,12
70,154,7
70,154,7
74,158,11
73,157,10
69,153,6
66,150,3
66,149,5
66,149,5
66,149,7
66,149,7
66,149,9
65,148,8
65,147,10
49,134,4
49,132,2
47,130,0
47,128,0
48,129,0
51,130,2
54,133,5
58,135,7
57,148,0
59,149,0
65,150,5
32,118,9
37,119,8
44,123,6
51,127,5
54,128,5
53,129,5
50,128,6
47,128,7
50,130,5
50,130,5
50,130,5
51,131,6
52,132,7
53,133,8
53,133,8
54,134,9
56,141,11
61,140,12
58,135,7
53,136,6
53,140,10
52,132,7
72,131,15
106,145,36
121,127,53
109,112,41
107,107,43
116,116,54
121,121,57
120,123,52
121,130,49
124,136,50
138,134,60
136,144,67
127,154,75
108,157,78
90,158,85
80,162,96
67,158,101
50,147,96
60,146,83
68,150,86
74,153,87
72,154,80
63,149,62
56,141,40
57,133,24
60,128,15
52,122,8
52,122,10
49,123,10
47,124,12
48,126,14
52,131,16
59,136,22
64,141,25
56,140,3
63,147,7
71,157,8
75,160,5
76,157,2
78,154,4
84,153,10
89,153,15
74,157,17
61,144,12
49,131,20
44,123,42
38,118,59
38,122,63
55,143,67
75,166,71
90,184,36
89,184,28
88,186,15
86,184,1
82,181,0
79,177,0
78,175,0
77,174,0
85,175,0
86,176,0
86,179,3
86,179,3
85,179,3
81,178,1
77,176,0
76,175,0
80,171,6
85,176,11
85,176,11
79,170,5
78,169,4
84,175,10
83,174,9
78,169,4
90,183,7
79,171,0
78,169,4
89,180,15
95,187,18
88,180,11
82,173,7
83,174,9
92,181,15
92,181,15
91,180,14
89,178,10
88,177,7
86,175,5
85,175,2
85,175,2
91,181,6
91,181,6
92,182,7
92,182,7
93,183,8
94,184,9
94,184,9
95,185,10
90,183,7
93,183,7
95,184,8
99,183,7
101,184,6
105,184,7
107,184,6
109,184,6
117,193,22
95,169,14
65,134,9
37,101,5
24,82,6
24,81,13
29,86,17
30,88,14
33,91,15
37,95,19
41,100,20
41,103,17
45,111,11
54,122,9
67,139,14
77,150,17
85,167,7
90,170,11
93,173,12
92,172,13
88,167,13
86,164,16
91,165,26
95,168,34
78,167,15
77,165,3
75,165,0
79,168,0
82,166,6
81,158,28
72,142,44
63,130,53
35,87,39
30,82,36
30,81,38
38,90,44
40,93,41
38,92,30
41,97,24
49,106,27
57,119,22
61,127,19
65,140,13
67,150,10
65,149,9
58,140,12
50,128,19
45,119,22
38,108,19
45,115,26
56,127,33
68,140,41
76,149,42
80,155,37
80,156,30
80,157,27
86,146,24
87,146,30
88,148,34
87,153,29
88,154,18
95,148,14
104,135,18
112,124,26
139,109,13
105,130,10
70,156,7
66,168,6
86,161,6
100,152,8
93,145,8
77,145,8
88,157,12
90,159,4
100,166,4
114,173,29
118,167,60
95,134,69
54,86,49
20,48,25
24,43,21
24,43,21
22,41,21
21,38,22
20,36,23
18,34,24
18,31,24
18,30,26
23,37,22
21,35,20
18,32,17
16,28,14
14,26,12
14,25,11
14,25,11
15,26,12
19,28,23
24,33,28
29,39,31
29,39,30
25,35,24
23,34,20
24,35,19
27,38,22
20,46,17
22,38,25
22,22,30
36,32,47
46,48,45
15,40,0
21,71,0
75,144,25
70,155,2
65,151,2
56,148,3
55,148,7
62,153,13
71,158,15
75,157,11
75,153,7
70,153,9
71,154,10
71,154,10
69,152,8
68,151,7
70,153,9
69,152,8
68,151,7
66,150,3
65,148,4
65,148,6
64,147,7
63,145,8
62,144,8
62,144,10
61,143,9
48,133,6
49,131,5
48,130,4
49,129,4
50,130,5
55,134,9
58,137,12
62,138,14
39,131,0
48,140,0
60,148,10
31,117,8
37,119,8
44,123,6
50,126,4
53,127,4
52,128,4
49,127,5
47,128,7
49,129,4
49,129,4
49,129,4
50,130,5
51,131,6
52,132,7
52,132,7
53,133,8
57,143,10
61,141,10
56,133,5
53,134,6
50,139,11
47,132,5
60,128,7
87,140,24
104,119,28
97,106,23
90,94,20
94,93,28
103,100,33
102,104,29
102,110,24
106,120,25
109,126,20
111,137,28
102,144,32
89,147,35
83,156,48
77,162,59
64,155,60
52,145,56
64,143,62
80,141,71
92,137,78
85,133,73
67,131,57
52,129,35
55,129,18
63,128,10
43,116,9
45,123,14
46,129,21
41,128,21
37,122,18
41,121,22
53,127,32
66,132,42
60,139,0
61,145,0
63,153,0
64,155,0
65,156,0
73,156,4
86,160,21
95,165,33
79,164,11
64,147,3
53,135,9
49,129,30
44,123,44
40,121,42
55,141,40
76,167,46
91,177,14
94,181,14
98,186,12
96,185,7
91,180,2
85,175,0
83,172,4
83,172,6
84,178,2
83,177,1
79,176,1
78,174,2
78,174,4
79,176,9
81,177,15
82,178,18
78,169,6
84,175,12
83,174,11
77,168,5
77,168,5
82,173,10
82,173,10
76,167,4
79,171,2
75,167,0
79,172,0
87,179,6
85,176,10
76,167,4
75,166,3
82,173,8
88,176,14
88,176,12
87,175,11
86,175,9
86,175,9
85,174,6
84,173,3
84,173,3
87,179,6
87,179,6
88,180,7
88,180,7
89,181,8
90,182,9
91,183,10
91,183,10
90,182,9
91,184,8
95,186,7
98,188,5
102,191,5
106,193,3
109,195,2
110,196,1
122,207,16
112,195,19
91,167,17
62,131,12
37,98,5
20,76,1
19,74,7
29,81,19
38,91,23
38,93,25
40,96,23
39,98,18
40,100,12
45,110,8
55,123,10
65,134,15
72,150,4
77,155,7
81,160,9
79,160,6
77,158,4
77,157,8
81,160,17
85,164,23
83,165,19
84,164,13
85,166,9
86,167,12
86,163,23
79,151,39
71,136,52
62,124,57
19,79,43
19,80,39
28,90,39
45,110,44
57,125,42
60,130,31
67,140,25
76,150,29
72,141,12
75,149,12
75,157,13
75,160,17
68,155,25
57,140,32
47,124,42
41,113,47
28,98,38
40,110,50
58,128,66
74,145,79
83,155,79
83,157,68
78,154,54
73,151,42
87,154,22
94,157,27
99,163,27
96,171,19
94,172,8
102,162,6
126,142,18
145,126,31
181,81,22
140,110,14
95,147,3
81,171,0
94,174,0
104,171,4
97,168,10
83,170,14
85,168,0
88,168,7
102,175,34
123,186,79
134,187,115
117,164,110
76,121,66
42,86,23
36,58,20
34,56,20
31,50,20
27,45,19
24,39,20
20,32,18
17,27,18
15,25,17
19,25,21
18,24,22
19,23,24
19,20,24
17,17,25
16,14,25
16,12,26
15,11,25
11,18,24
17,25,28
22,30,33
23,31,34
18,26,28
14,22,24
14,23,22
15,24,23
3,26,6
11,24,15
27,30,35
18,19,23
0,10,0
26,65,0
67,134,19
67,152,5
56,152,0
50,144,0
46,140,0
53,146,6
64,154,20
71,158,19
71,154,10
69,152,2
68,151,9
67,150,8
66,149,7
68,151,9
67,150,8
65,148,6
65,148,6
66,149,7
65,148,4
65,148,4
63,146,4
62,144,7
60,142,6
59,140,9
58,139,10
57,138,10
49,133,9
50,132,8
49,131,7
50,130,7
51,131,8
55,133,11
59,137,15
63,139,17
51,133,7
59,141,15
66,146,23
31,117,8
36,118,7
43,122,5
50,126,4
53,127,4
52,128,4
49,127,5
46,127,6
48,128,3
48,128,3
49,129,4
49,129,4
50,130,5
51,131,6
52,132,7
52,132,7
55,141,4
58,138,7
54,128,3
51,131,8
50,139,13
43,132,6
51,127,3
75,136,15
81,112,9
78,101,10
67,79,3
64,69,3
73,75,12
73,80,10
70,85,2
72,95,4
78,116,0
87,131,7
82,139,8
74,142,7
76,154,18
76,159,27
66,151,22
60,146,21
72,134,35
97,125,50
116,114,65
108,106,67
75,105,53
50,111,33
47,119,19
57,125,12
41,122,2
45,130,9
47,139,15
45,136,15
44,126,15
53,119,21
71,119,35
85,122,45
73,134,13
73,143,11
74,154,7
71,161,3
70,160,2
74,160,11
83,161,26
92,162,38
78,161,11
68,151,1
61,142,3
60,140,17
55,134,27
53,132,25
64,148,24
82,169,28
91,170,1
92,174,4
95,176,9
94,177,11
89,174,10
85,169,9
81,167,8
80,165,9
80,175,9
77,172,6
73,169,1
70,165,0
68,163,1
67,161,5
68,161,11
69,161,16
77,167,7
82,172,12
82,172,12
76,166,6
76,166,6
81,171,11
81,171,11
75,165,5
65,154,0
72,164,0
82,175,0
86,179,3
80,171,8
74,163,9
78,168,10
88,179,13
82,170,10
82,170,10
83,171,9
83,171,9
84,172,8
85,174,8
85,174,8
86,175,7
85,177,6
85,177,6
86,178,7
87,179,8
87,179,8
88,180,9
89,181,10
89,181,10
96,188,15
96,188,15
98,188,12
99,188,8
99,189,6
100,189,3
100,189,0
102,189,0
102,193,0
108,197,11
105,189,16
94,170,18
72,140,17
40,99,5
22,73,6
26,73,19
22,73,7
25,76,10
26,79,11
26,79,9
25,82,3
32,92,4
43,105,8
51,116,12
57,127,5
62,132,7
66,139,8
65,141,6
64,141,3
64,142,6
69,147,12
72,152,19
90,163,30
91,164,33
92,164,38
91,162,44
84,152,49
73,139,52
60,123,53
51,112,52
18,83,40
20,87,33
34,104,32
56,129,37
71,148,34
75,155,24
82,163,22
90,172,25
78,156,8
79,158,13
76,160,23
68,156,33
60,147,43
48,131,51
37,115,55
32,105,59
19,92,47
31,104,61
49,122,79
65,138,93
73,147,94
71,147,82
64,143,62
58,138,49
74,154,21
87,157,24
95,164,21
91,173,10
87,174,0
104,161,4
141,137,27
173,119,47
211,74,58
175,100,45
126,132,22
94,155,2
83,162,0
83,161,0
80,163,13
77,165,26
78,160,14
89,166,38
106,176,78
124,185,125
129,186,145
117,171,121
91,150,68
71,133,22
73,115,33
68,109,31
61,99,26
53,85,20
42,71,15
31,57,9
25,48,4
21,42,3
34,50,23
27,43,17
19,32,14
12,22,11
13,18,14
19,20,25
27,25,36
33,29,44
15,28,21
21,34,27
27,39,35
26,38,36
20,32,30
14,26,26
11,22,24
11,22,24
12,24,22
15,28,21
8,20,6
0,17,0
21,57,0
70,128,28
80,160,25
52,146,0
61,155,0
53,146,0
51,143,0
62,150,12
69,157,21
68,155,14
64,152,4
65,151,0
67,150,10
63,146,6
62,145,5
66,149,9
66,149,9
61,144,4
61,144,4
65,148,8
65,148,4
64,147,5
62,145,5
60,142,6
58,139,8
56,137,9
54,134,9
53,133,10
47,131,9
47,128,7
45,126,5
45,125,4
46,126,5
49,127,7
52,130,10
56,131,12
63,138,9
67,142,13
69,145,13
30,116,7
36,118,7
43,122,5
49,125,3
52,126,3
52,128,4
49,127,5
46,127,6
47,127,2
47,127,2
48,128,3
49,129,4
49,129,4
50,130,5
51,131,6
51,131,6
51,139,0
54,134,1
50,124,0
50,128,8
49,139,15
41,133,6
45,127,0
66,136,11
62,119,4
62,109,7
46,79,0
37,59,0
44,64,5
43,68,3
36,70,0
41,81,0
54,109,0
71,131,9
71,138,7
66,141,0
74,152,6
77,157,8
73,151,3
76,151,6
88,131,15
125,120,38
155,106,65
146,95,76
103,96,67
63,107,48
51,121,33
55,130,27
53,132,17
52,135,19
54,139,22
60,140,29
73,135,38
93,125,49
112,117,61
125,112,68
92,130,55
91,140,48
87,152,36
79,160,21
74,160,11
73,159,10
80,159,18
87,160,27
76,153,13
73,151,3
72,151,0
72,150,5
69,147,12
69,146,16
79,158,17
91,172,18
91,176,0
88,175,0
87,175,5
87,176,10
86,177,14
83,175,14
80,172,11
74,169,7
80,175,13
80,175,11
79,174,8
80,173,7
76,168,7
72,163,10
68,156,10
65,152,13
76,166,6
81,171,11
81,171,11
75,165,5
75,165,5
80,170,10
80,170,10
74,164,4
69,156,17
81,171,11
90,183,4
86,179,2
79,169,11
78,166,18
82,172,15
85,177,8
76,163,6
77,164,7
78,166,6
81,169,9
83,171,9
86,174,10
88,176,12
89,178,12
83,177,5
83,177,5
83,177,5
84,178,6
85,179,7
86,180,8
86,180,8
87,181,9
96,185,15
97,185,13
97,185,13
96,184,12
96,184,10
97,184,9
97,184,9
97,184,9
89,183,0
100,192,3
105,195,2
112,196,14
105,179,24
69,129,15
31,82,7
23,67,16
20,69,3
22,71,5
23,74,8
23,74,8
23,76,6
28,85,8
40,98,14
48,108,20
45,107,10
50,112,11
54,120,12
55,124,8
54,125,7
54,128,7
58,133,14
64,139,21
81,156,29
83,158,40
86,158,56
85,155,69
77,145,72
63,132,65
50,119,54
43,112,47
42,110,33
44,114,26
56,129,24
74,150,28
83,161,26
82,161,18
82,161,16
87,166,21
78,158,27
75,156,36
68,153,49
58,146,60
49,136,68
39,124,67
31,113,64
27,106,59
19,101,52
26,108,62
37,118,77
47,128,87
53,135,87
53,137,77
50,136,61
47,135,51
55,143,21
70,146,22
82,154,18
77,163,4
75,164,0
97,150,10
149,124,42
193,104,70
218,91,110
194,108,91
153,131,56
105,145,22
71,149,3
63,150,9
74,153,34
88,156,55
96,165,76
103,170,91
114,178,118
123,184,143
125,185,147
116,181,115
101,173,63
90,168,22
104,177,34
99,172,31
92,162,29
84,148,25
76,134,21
66,121,17
60,110,13
56,105,13
58,104,16
52,95,13
40,80,7
32,66,6
26,55,9
25,49,15
28,48,23
31,48,29
25,49,13
31,55,21
37,60,31
35,58,32
27,49,28
18,39,22
13,33,21
12,32,21
20,22,37
21,32,26
5,32,0
23,67,0
77,141,29
84,164,29
59,149,2
59,153,3
67,154,15
58,145,6
58,142,4
65,149,11
68,152,12
62,150,4
60,150,0
66,157,4
66,148,11
59,141,4
59,141,4
65,147,10
65,147,10
58,140,3
58,140,3
64,146,9
64,147,3
63,146,4
61,144,4
59,141,7
56,137,8
53,133,8
51,131,10
50,129,10
48,132,11
48,129,9
45,126,6
44,123,4
43,122,3
45,123,4
47,125,6
51,126,8
56,133,3
56,136,3
58,138,3
30,116,7
36,118,7
43,122,5
49,125,3
52,126,3
51,127,3
48,126,4
46,127,6
47,127,2
47,127,2
48,128,3
48,128,3
49,129,4
50,130,5
50,130,5
51,131,6
49,137,0
52,132,0
50,121,0
49,127,7
49,139,16
42,134,7
43,128,0
61,136,7
54,130,6
55,121,15
37,86,4
22,61,0
30,63,8
27,67,5
18,68,0
21,79,0
42,105,0
64,131,18
68,140,15
64,141,3
75,153,7
80,156,4
78,152,0
86,155,2
104,136,11
149,124,40
189,109,76
182,99,93
133,101,86
82,114,67
58,129,51
58,139,44
67,137,49
61,134,44
60,133,43
74,138,54
101,140,75
130,132,92
149,116,99
158,102,101
109,129,94
103,136,79
91,146,55
77,151,28
67,152,7
67,153,0
75,158,6
83,161,13
74,145,15
77,151,6
80,156,0
80,156,0
78,154,4
81,156,11
89,165,15
96,173,15
80,175,0
76,171,0
73,167,0
71,168,0
74,172,7
72,173,7
67,170,1
63,167,0
71,166,4
75,170,6
82,175,8
85,178,9
84,175,10
76,166,8
70,155,8
64,149,6
75,165,5
81,171,11
81,171,11
74,164,4
74,164,4
79,169,9
79,169,9
73,163,3
75,160,30
87,176,22
91,184,7
80,173,0
73,163,6
74,162,16
73,163,6
66,158,0
72,159,2
73,160,3
76,163,6
79,167,7
83,171,9
87,175,13
89,177,13
91,179,15
82,176,4
82,176,4
83,177,5
83,177,5
84,178,6
85,179,7
86,180,8
86,180,8
88,176,6
90,176,7
92,178,9
94,179,13
96,181,15
98,183,19
100,185,21
100,185,22
87,181,5
90,185,0
93,186,0
107,194,0
112,189,15
77,140,10
28,80,0
14,56,8
33,83,14
34,83,17
35,84,19
32,82,19
31,83,17
36,89,19
44,100,25
53,110,31
40,94,16
44,102,18
49,110,17
49,114,14
49,116,10
50,119,12
54,126,18
59,132,24
64,145,16
69,149,34
75,151,61
75,150,81
70,144,85
59,134,75
49,126,58
43,121,46
67,140,32
67,142,24
75,152,22
87,166,25
90,169,24
81,160,17
76,154,18
77,154,22
77,156,51
72,153,61
64,147,75
52,139,86
44,131,89
36,123,81
31,117,70
29,113,63
27,115,55
29,116,63
33,119,72
37,123,78
41,128,77
44,132,71
46,137,60
47,139,52
40,134,24
58,136,26
71,143,18
65,150,3
62,151,0
92,138,16
151,112,55
202,93,90
211,111,145
198,122,124
166,136,84
114,145,42
70,147,17
58,150,26
80,154,59
108,158,87
124,181,140
120,179,135
120,178,137
124,185,144
129,193,141
126,195,112
110,189,61
97,182,19
75,176,0
76,174,0
77,172,0
80,169,1
81,165,9
83,161,15
84,158,19
85,157,23
75,146,8
78,148,16
83,147,27
81,138,35
66,119,31
46,92,20
25,65,5
10,49,0
37,67,7
43,72,14
48,76,25
46,73,28
37,63,24
27,52,20
20,44,18
18,42,18
12,6,32
11,22,14
49,84,26
85,147,38
78,161,17
63,157,1
65,160,8
64,157,14
66,146,23
56,137,9
54,134,1
61,142,3
61,145,0
55,144,0
58,151,0
69,164,12
66,148,12
58,140,4
57,139,3
65,147,11
65,147,11
56,138,2
56,138,2
64,146,10
64,147,3
63,146,4
61,143,6
58,140,6
55,136,8
52,132,9
50,129,10
49,128,11
53,136,18
53,134,16
49,130,12
47,126,9
45,124,7
47,124,8
48,125,9
51,125,10
47,128,10
50,131,11
52,136,12
38,120,12
37,116,7
36,116,5
41,119,7
48,127,12
53,131,12
51,129,9
51,126,7
46,123,11
46,123,7
47,125,5
48,127,2
50,129,2
52,131,6
55,133,11
56,134,14
56,136,11
53,133,8
49,129,4
46,126,1
46,126,1
47,127,2
50,130,5
52,132,7
51,129,7
54,129,2
43,102,18
19,69,6
31,82,0
42,90,4
30,76,14
44,93,12
49,120,0
53,129,3
60,142,6
64,149,4
65,151,2
68,152,2
76,156,7
83,159,11
125,135,46
157,136,71
184,128,95
181,115,101
153,116,100
117,131,95
85,145,85
63,150,72
55,139,43
59,143,49
72,152,63
99,163,89
133,165,118
166,154,140
186,133,149
196,116,151
152,155,136
126,154,116
92,153,86
73,153,56
70,153,35
71,153,17
68,152,5
63,152,0
70,146,0
76,152,0
80,158,0
79,156,0
74,154,0
74,155,1
81,162,8
88,168,17
77,166,16
74,163,11
71,160,8
69,158,6
69,158,4
71,161,4
75,165,8
77,167,10
66,155,1
73,162,8
79,168,14
78,167,13
71,160,6
66,155,1
68,157,3
71,160,6
77,163,10
82,168,15
81,167,14
73,159,6
72,158,5
76,162,9
74,160,7
68,154,1
80,171,14
78,169,12
74,165,10
71,162,7
70,161,8
71,161,11
72,162,12
74,164,14
67,159,0
70,162,3
74,166,7
77,169,10
78,170,9
76,168,7
72,164,3
70,162,1
77,163,12
77,163,10
79,166,10
80,168,8
82,170,6
84,173,5
85,174,4
86,176,3
102,164,27
86,173,6
63,200,0
66,190,0
115,182,15
98,180,18
88,197,30
111,181,30
94,201,7
108,205,28
102,186,26
96,181,17
102,189,22
78,156,11
44,98,2
42,72,20
41,103,2
58,120,19
76,139,35
79,142,38
69,131,30
56,117,22
51,111,23
52,111,27
52,101,19
54,103,21
47,101,17
39,97,12
40,102,16
50,116,26
52,123,31
49,120,28
64,143,28
71,151,52
74,156,80
69,150,92
55,135,82
50,126,64
55,127,51
64,132,45
70,164,14
72,162,13
82,164,18
92,169,29
84,161,23
67,145,10
58,141,9
61,148,18
65,154,70
64,152,74
64,149,81
61,145,86
56,141,86
49,138,82
43,137,75
40,136,72
49,131,67
50,132,70
53,133,72
54,134,71
54,134,63
51,133,49
50,131,36
48,130,28
32,103,11
28,100,0
25,102,0
30,110,0
49,116,1
89,120,27
143,122,59
186,124,85
206,118,114
211,132,135
198,145,139
152,144,105
93,137,52
64,139,36
77,157,70
100,174,111
113,183,129
111,182,122
109,181,107
105,180,85
101,179,57
97,179,32
95,178,8
94,179,0
74,170,0
72,167,1
69,163,5
66,159,9
66,158,13
68,160,15
72,165,15
74,167,16
72,165,15
60,156,0
65,158,0
107,183,74
164,214,187
193,220,237
175,191,190
144,158,122
97,123,86
68,95,50
60,88,27
48,80,5
27,62,0
33,75,3
33,78,23
0,43,1
9,75,0
59,129,30
89,167,47
76,160,22
57,150,0
62,159,2
60,161,5
46,149,0
60,147,8
55,141,4
51,137,2
52,138,5
57,143,8
62,149,10
62,149,6
60,148,0
64,147,17
56,139,7
54,138,1
61,145,7
61,145,7
53,137,0
54,137,5
62,145,15
60,143,9
56,139,7
53,136,6
55,137,9
58,140,14
